X,Y,Category,Outbreak,Location,Continent,Lat,Long,Date,Year,Cases,Fatalities,Impact Scale,Source Citation,Source
45.71875,43.40233,Measles,Measles,Georgia,Europe,43.40233,45.71875,1/2013-5/2013,2013,2668,0,Epidemic,"""Число инфицированных корью лиц в Грузии превысило 2,6 тысячи,"" News Georgia, May 9, 2013.",http://newsgeorgia.ru/society/20130507/215675071.html
43.35689,42.31541,Measles,Measles,Georgia,Europe,42.31541,43.35689,1/2014-12/2014,2014,3191,0,Epidemic,"World Health Organization. "" WHO/Europe calls for scaled-up vaccination against measles."" February 25, 2015. ",http://www.euro.who.int/en/media-centre/sections/press-releases/2015/whoeurope-calls-for-scaled-up-vaccination-against-measles
44.78333,41.71667,Measles,Measles,Georgia,Europe,41.71667,44.78333,1/2015-2/2015,2015,100,0,Epidemic,"World Health Organization. "" WHO/Europe calls for scaled-up vaccination against measles."" February 25, 2015. ",http://www.euro.who.int/en/media-centre/sections/press-releases/2015/whoeurope-calls-for-scaled-up-vaccination-against-measles
9.99368,53.55108,Measles,Measles,Germany (Hamburg),Europe,53.55108,9.99368,12/2008-6/2009,2009,216,0,Epidemic,"Eurosurveillance, ""Description of measles D4-Hamburg outbreak in Hamburg, Germany, December 2008 to June 2009, which disproportionately affected a local Roma community,"" June 14, 2012.",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId=20194
10.451526,51.165691,Measles,Measles,Germany,Europe,51.165691,10.451526,9/2010-10/2010,2010,13,0,Secondary,"Pfaff. ""Spotlight on measles 2010: Measles outbreak among travellers returning from a mass gathering, Germany, September to October 2010."" Eurosurveillance 15, no. 50 (2010).",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId=19750
11.497889,48.790447,Mumps,Mumps,Germany (Bavaria),Europe,48.790447,11.497889,8/2010-10/2010,2010,115,0,Epidemic,"Otto, W. ""Ongoing outbreak of mumps affecting adolescents and young adults in Bavaria, Germany, August to October 2010."" Eurosurveillance 15, no. 50 (2010).",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId=19748
13.4114,52.523405,Measles,Measles,Germany (Berlin),Europe,52.523405,13.4114,1/2010,2010,62,0,Epidemic,"Bätzing-Feigenbaum. ""Spotlight on measles 2010: Preliminary report of an ongoing measles outbreak in a subpopulation with low vaccination coverage in Berlin, Germany, January-March 2010."" Eurosurveillance 15, no. 13 (2010).",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId=19527
8.680615,50.111445,Measles,Measles,Germany(Frankfurt),Europe,50.111445,8.680615,5/2011,2011,45,0,Epidemic,"Frankfurter Rundschau. ""Cases of Measles rising in Frankfurt."" Tropical Medical Bureau, May 6, 2011.",http://www.tmb.ie/exodus/news.asp?title=Cases-of-Measles-rising-in-Frankfurt&id=181970
10.76111,50.92554,Measles,Measles,Germany,Europe,50.92554,10.76111,11/2011-10/2012,2012,183,0,Cluster,"European Centre for Disease Prevention and Control, ""Measles and rubella monitoring, December 2012,"" December 21, 2012.",http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf
11.49789,48.79045,Measles,Measles,Germany (Bavaria),Europe,48.79045,11.49789,4/2013-5/2013,2013,60,0,Epidemic,"""Measles outbreak in Bavaria -- doctors sound the alarm,"" Kinderaerzrzte-im-netz, May 10, 2013.",http://www.kinderaerzte-im-netz.de/bvkj/aktuelles1/show.php3?id=4535&nodeid=26
13.40609,52.51917,Measles,Measles,Germany (Berlin),Europe,52.51917,13.40609,1/2013-6/2013,2013,323,0,Epidemic,"Langemak, Sheri. ""Schwere Masern-Epidemie in Berlin und Bayern."" Berliner Morgenpost. June 28, 2013.",http://www.morgenpost.de/web-wissen/gesundheit/article117531815/Schwere-Masern-Epidemie-in-Berlin-und-Bayern.html
6.73491,50.94365,Measles,Measles,Germany (Rhine-Erft),Europe,50.94365,6.73491,10/2013,2013,29,0,Cluster,"Kölner Stadt-Anzeiger. ""Ill 29 people with measles."" October 7, 2013","http://www.ksta.de/erftstadt/waldorfschule-erftstadt-29-menschen-an-masern-erkrankt,15189182,23654256.html"
8.4,49.0,Measles,Measles,Germany (Karlsruhe),Europe,49,8.4,9/2014,2014,1,0,Isolated,"KA News. ""Masernfall: Flüchtlings-Aufnahmestelle in zwei Wochen wieder auf."" September 23, 2014.
","http://www.ka-news.de/nachrichten/baden-wuerttemberg/Aussenstelle-fuer-Fluechtlinge-wegen-Masern-geschlossen;art505234,1482842"
10.45153,51.16569,Other,Diphtheria,Germany,Europe,51.16569,10.45153,7/2015,2015,4,0,Cluster,"Herriman, Robert. ʺEurope reporting imported cutaneous diphtheria in refugees.ʺ Outbreak News Today, August 1, 2015. ",http://outbreaknewstoday.com/europe-reporting-imported-cutaneous-diphtheria-in-refugees-10571/
13.53756,52.49347,Measles,Measles,Germany (Berlin),Europe,52.49347,13.53756,1/2015-4/2015,2015,849,0,Epidemic,"Sun Daily. "" Almost 1000 cases of measles reported in Berlin."" April 4, 2015",http://www.thesundaily.my/news/1374414
10.451526,51.165691,Measles,Measles,Germany,Europe,51.165691,10.451526,1/2016-12/2016,2016,11,0,Cluster,"Herriman, Robert. ""Measles prompts travel advisory for Belgium, Italy and Germany."" Outbreak News Today. April 17, 2017. ",http://outbreaknewstoday.com/measles-prompts-travel-advisory-belgium-italy-germany-71280/
10.451526,51.165691,Measles,Measles,Germany ,Europe,51.165691,10.451526,1/2017,2017,634,1,Epidemic,"Hengy, Claude. ""L'épidémie de rougeole continue sa progression en Europe."" MesVaccins.net. June 8, 2017.",https://www.mesvaccins.net/web/news/10828-l-epidemie-de-rougeole-continue-sa-progression-en-europe
10.524902,50.895238,Attacks,Announcement,Germany,Europe,50.895238,10.524902,6/2017,2017,0,0,Announcement,"Offit, Paul A. ""When Parents Force the Government's Hand on Vaccines."" The Daily Beast. June 18, 2017.",http://www.thedailybeast.com/when-parents-force-the-governments-hand-on-vaccines
-1.023194,7.946527,Other,Meningitis,Ghana,Africa,7.946527,-1.023194,1/2010,2010,96,17,Epidemic,"Ghana Web, ""Outbreak of CSM: 17 killed,"" February 22, 2010.",http://www.ghanaweb.com/GhanaHomePage/NewsArchive/artikel.php?ID=177228
-0.82372,9.39398,Measles,Measles,Ghana,Africa,9.39398,-0.82372,1/2013-2/2013,2013,3,0,Cluster,"Ghana Web. ""New measles cases recorded in Tamale."" March 20, 2013.",http://www.ghanaweb.com/GhanaHomePage/health/artikel.php?ID=268271
-1.520862,6.747044,Other,Meningitis,Ghana (Upper East region),Africa,6.747044,-1.520862,4/2017,2017,300,58,Epidemic,"Gidimadjor, Erasmus. EpiCore Global Surveillance Project. April 7, 2017. ",http://outbreakwatch.blogspot.com/2017/04/proedr-meningitis-ghana-ah-fatal-high.html
-1.676069,7.955925,Attacks,Announcement,Ghana (Brong-Ahafo),Africa,7.955925,-1.676069,4/2017,2017,0,0,Announcement,"News Ghana. ""Lack Of Funding Presents Challenge To Immunization In B/A."" April 20, 2017. ",https://www.newsghana.com.gh/lack-of-funding-presents-challenge-to-immunization-in-ba/
-5.345374,36.137741,Measles,"Measles
","Gibraltar
",Europe,36.137741,-5.345374,11/2008,2008,250,0,Epidemic,"Panorama, ""Measles outbreak affects over 250 ,"" November 1, 2008.",http://www.panorama.gi/localnews/headlines.php?action=view_article&article=3776&offset=0
21.824312,39.074208,Measles,Measles,Greece,Europe,39.074208,21.824312,7/2010,2010,126,0,Epidemic,"Pervanidou. ""Spotlight on measles 2010: Ongoing measles outbreak in Greece, January–July 2010."" Eurosurveillance 15, no. 30 (2010).",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId=19629
144.793731,13.444304,Mumps,Mumps,Guam,North America,13.444304,144.793731,5/2010,2010,142,0,Epidemic,"ProMed Newsgroup. ""Update on Guam mumps outbreak."" Vhi Healthcare, May 6, 2010.",http://vhi.exodus.ie/news.asp?id=52140
144.79373,13.4443,Measles,Measles,Guam,North America,13.4443,144.79373,3/2014,2014,1,0,Isolated,"Guam Pacific Daily News. ""Public Health confirms a case of measles on Guam."" March 28, 2014.
",http://www.guampdn.com/article/20140328/NEWS01/140328005/Public-Health-confirms-case-measles-Guam
144.75082,13.46701,Whooping Cough,Whooping Cough,Guam,North America,13.46701,144.75082,1/2015-3/2015,2015,11,0,Cluster,"Herriman, Robert. ""Guam reports pertussis outbreak, 11 cases reported to date."" Outbreak News Today. March 27, 2015. ",http://outbreaknewstoday.com/guam-reports-pertussis-outbreak-11-cases-reported-to-date-28327/
-90.230759,15.783471,Other,Rotavirus,Guatemala,North America,15.783471,-90.230759,1/2010,2010,4336,0,Epidemic,"Pan American Health Organization. ""Epidemiological Alert: Rotavirus Situation Update."" March 30, 2010.",http://new.paho.org/hq/index.php?option=com_content&task=view&id=2678&Itemid=1167
-9.696645,9.945587,Measles,Measles,Guinea,Africa,9.945587,-9.696645,1/2010-4/2010,2010,1013,2,Epidemic,"UNICEF, ""Measles outbreaks threaten progress in child mortality in west and central Africa,"" April 22, 2010.",http://www.unicef.org/media/media_53399.html
-10.41504,10.27709,Polio,Polio,Guinea,Africa,10.27709,-10.41504,1/2011-12/2011,2011,3,0,Cluster,"Global Polio Eradication Initative. ""Case breakdown by country."" August, 2012.",http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
-9.86256,10.16937,Other,Ebola,Guinea,Africa,10.16937,-9.86256,12/2013-6/2014,2014,233,0,Epidemic,"CDC. ""Outbreak of Ebola in Guinea, Liberia, and Sierra Leone."" June 11, 2014.",http://www.cdc.gov/vhf/ebola/outbreaks/guinea/
-9.86256,10.16937,Measles,Measles,Guinea,Africa,10.16937,-9.86256,11/2013-6/2014,2014,129,12,Epidemic,"AllAfrica. ""Guinea: Curbing Guinea's Other Outbreaks."" June 12, 2014.",http://allafrica.com/stories/201406121441.html
-14.75195,12.008,Measles,Measles,Guinea,Africa,12.008,-14.75195,3/2015,2015,12,0,Cluster,"African Press Agency. ""G/Bissau records 12 measles cases-Official."" March 19, 2015. ",http://en.starafrica.com/news/gbissau-records-12-measles-cases-official.html
-14.75195,12.008,Measles,Measles,Guinea,Africa,12.008,-14.75195,4/2017,2017,3468,14,Epidemic,"Prusak, Brienne. ""Guinea: Battling a Large-Scale Measles Epidemic."" Medicins San Frontieres. April 7, 2017. ",http://www.doctorswithoutborders.org/article/doctors-without-borders-guinea-battling-large-scale-measles-epidemic
-72.285215,18.971187,Other,Diphtheria,Haiti,North America,18.971187,-72.285215,10/2009,2009,33,15,Cluster,"Berger, Stephen. ",Diphtheria: Global Status 2010
0,0,Other,Diphtheria,Haiti,North America,0,0,2015.0,2015,8,8,Cluster,18.97119,-72.28521
0,0,Other,Diphtheria,Haiti,North America,0,0,2016/12/01,2016,72,16,Cluster,"PAHO/WHO. ""Alerta Epidemiológica: Difteria."" December 16, 2016. ",http://www.paho.org/hq/index.php?option=com_docman&task=doc_view&Itemid=270&gid=37506&lang=es
0.0,-72.30743,Measles,Measles,18.59439,Europe,-72.30743,0,2017/04/01,2017,52,0,Cluster,47.162494,19.503304
0,0,Measles,"Measles
","The Slovak Spectator. ""Slovakia reports first case of measles."" April 25, 2017. ",Asia,0,0,34.149088,2008,5,5,Cluster,76.825965,9/2008
0,0,Polio,"Diwan , Piyush. ""Jammu, Kashmir Hit By Measles Epidemic."" Top News, September 18, 2008.",http://www.topnews.in/jammu-kashmir-hit-measles-epidemic-268545,Asia,0,0,27.570589,2008,32,0,Cluster,80.098187,10/2008
0,0,Other,Typhoid Fever,"Adiga, Aravind. ""What's Behind India's Outbreak of Polio Paranoia."" Time, September 28, 2006.",Asia,0,0,29.058776,2010,43,0,Epidemic,76.085601,8/2010
0,0,Measles,Measles,"India Express. ""43 typhoid cases reported from Panchkula, doctors warn against eating out
."" August 25, 2010.",Asia,0,0,1/2011-12/2011,2011,29339,0,Epidemic,"World Health Organization, ""WHO: Measles deaths decline, but elimination progress stalls in some regions,"" January 17, 2013.",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
0.0,77.24195,Polio,Polio,28.57552,Asia,77.24195,0,8/2011,2011,5,0,Secondary,20.593684,78.96288
0,0,Whooping Cough,Whooping Cough,"Deb Roy, Sumitra. ""5 children contract polio from vaccine."" the Time of India, August 7, 2011/",Asia,0,0,27.023804,2011,5,1,Cluster,74.217933,7/2011
0,0,Measles,Measles,"Daily Bhaskar. ""Immunisation drive fares poorly, diphtheria cases up."" July 14, 2011.",Asia,0,0,5/2011,2011,5,2,Cluster,http://daily.bhaskar.com/article/RAJ-JPR-immunisation-drive-fares-poorly-diphtheria-cases-up-2261591.html,India (Uttar Pradesh)
0,0,Measles,Measles,"IBN Live News, ""Two children die of measles,"" May 15, 2011.",Asia,0,0,1/2012,2012,30,0,Cluster,27.25831,93.03759
0,0,Polio,Polio,"IBN Live News. ""Measles outbreak reported from Arunachal district."" January 19, 2012.",Asia,0,0,3/2012,2012,1,0,Isolated,22.98676,87.85498
0,0,Measles,Measles,"Sinha, Kounteya. ""Year's first case of vaccine-derived polio reported in Bengal."" The Times of India, March 19, 2012.",Asia,0,0,2/2012,2012,50,0,Epidemic,23.25993,77.41262
0,0,Other,Diphtheria,"Adiga, Aravind. ""What's Behind India's Outbreak of Polio Paranoia."" Time, September 28, 2006.",Asia,0,0,9/2012,2012,14,5,Cluster,29.06772,76.10916
0,0,Measles,Measles,"Vishal Joshi. ""Diptheria Outbreak : Five Kids Die, Nine Refered to Delhi."" Hindustan Times. Sept 11, 2012.",Asia,0,0,4/2012,2012,9,9,Cluster,19.16667,83.41667
0.0,77.24195,Attacks,Announcement,"India Express. ""43 typhoid cases reported from Panchkula, doctors warn against eating out
."" August 25, 2010.",Asia,77.24195,0,12/2013,2013,0,0,Announcement,http://articles.timesofindia.indiatimes.com/2012-04-29/bhubaneswar/31475939_1_measles-outbreak-three-villagers-blood-samples,78.962880
0,0,Polio,Polio,"Spencer, Robert. ""India: Muslim cleric issues fatwa calling on Muslims to boycott polio campaign, schools."" Jihad Watch. December 3, 2013.",Asia,0,0,19.75148,2013,4,0,Epidemic,75.71389,6/2013-8/2013
0,0,Measles,Measles,"The Hindu. ""WHO investigating Maharashtra’s polio case."" June 8, 2013.",Asia,0,0,7/2013,2013,20,1,Cluster,19.31496,84.79409
0,0,Attacks,Announcement,"India Express. ""43 typhoid cases reported from Panchkula, doctors warn against eating out
."" August 25, 2010.",Asia,0,0,11/2014,2014,0,0,Announcement,24.8600,67.0100
0,0,Measles,Measles,"The Nation. ""Anti-polio campaign delayed due to security threats."" November 16, 2014.",Asia,0,0,4/2014,2014,40,0,Cluster,12.97160,77.59456
0,0,Measles,Measles,"Sunitha, Rao R. and Susan Ullas Sruthy. ""Measles mess: Bangalore sees a rash of cases."" Times of India. April 24, 2014.",Asia,0,0,2/2014,2014,3,0,Isolated,22.23421,82.04071
0,0,Measles,Measles,"Poonwala, Husain. ""Measles outbreak in Bilaspur district, Chhatisgarh."" PROMed Mail. February 20, 2014.",Asia,0,0,1/2014-5/2014,2014,800,0,Epidemic,28.56562,77.24339
0,0,Measles,Measles,"Chatterjee, Pritha. ""Spike in measles cases, Delhi sends report of cases to WHO."" Indian Express. May 26, 2014.",Asia,0,0,5/2014,2014,11,0,Cluster,22.26776,70.79950
0,0,Other,Diphtheria,"The Times of India. ""11 cases of measles identified in Rajkot."" May 23, 2014.",Asia,0,0,8/2014,2014,15,0,Epidemic,17.38504,78.48667
0,0,Other,Chicken Pox,"Herriman, Robert. ""Diphtheria outbreak reported in Hyderabad."" Outbreak News Today. August 11, 2014.",Asia,0,0,5/2014,2014,15,0,Cluster,22.71957        ,75.85773
0,0,Measles,Measles,"FPJ Bureau. ""15 chicken-pox cases found in Niranjanpur."" The Free Press Journal. May 15, 2014. NOTE: These cases were originally reported as measles cases.",Asia,0,0,11/2014,2014,10,4,Cluster,20.994481,86.111813
0,0,Attacks,Announcement,"India Express. ""43 typhoid cases reported from Panchkula, doctors warn against eating out
."" August 25, 2010.",Asia,0,0,8/2015,2015,0,0,Announcement,31.14713,75.34122
0,0,Attacks,Violence,"India Express. ""43 typhoid cases reported from Panchkula, doctors warn against eating out
."" August 25, 2010.",Asia,0,0,12/2015,2015,2,0,Announcement,31.33814,75.22749
0,0,Polio,Polio,"Poonwala, Husain. ""Measles outbreak in Bilaspur district, Chhatisgarh."" PROMed Mail. February 20, 2014.",Asia,0,0,12/2015,2015,1,0,Isolated,"The Express Tribune. ""Personal enmity: Couple working as polio team attacked."" December 16, 2015.  ",http://tribune.com.pk/story/1010134/personal-enmity-couple-working-as-polio-team-attacked/
0,0,Measles,Measles,"Express News Service. ""2-yr-old diagnosed with rare polio strain: No risk of virus spreading, says Delhi health minister
."" The Indian Express. December 2, 2015. ",Asia,0,0,11/2015,2015,11,0,Cluster,24.6348197,77.2979782
0,0,Attacks,Announcement,"WebIndia123. ""WHO to examine suspected measles patients in Guna."" November 15, 2015.",Asia,0,0,33.73291,2016,0,0,Announcement,75.14535,1/2016
0,0,Attacks,Announcement,"Cross, Alicia. ""Rumours of polio drops causing death trigger panic in J&K."" POPHerld. January 23, 2016.",Asia,0,0,2/2016,2016,0,0,Announcement,26.68383,72.89881
0,0,Attacks,Announcement,"Catch News. ""Rajasthan: Children from Pakistani refugee camp miss out on pulse polio drops."" 12 February 2016. ",Asia,0,0,33.73291,2016,0,0,Announcement,10.85052,76.27108
0,0,Attacks,Announcement,"Catch News. ""Rajasthan: Children from Pakistani refugee camp miss out on pulse polio drops."" 12 February 2016. ",Asia,0,0,10.8505,2016,0,0,Announcement,76.2711,6/2016
0,0,Other,Diphtheria,"Catch News. ""Rajasthan: Children from Pakistani refugee camp miss out on pulse polio drops."" 12 February 2016. ",Asia,0,0,10.8505,2016,1,1,Isolated,"Maya, C. ""Shortage of polio vaccine across Kerala hospitals."" The Hindu. June 26, 2016.",http://www.thehindu.com/todays-paper/tp-national/shortage-of-polio-vaccine-across-kerala-hospitals/article8774207.ece
0,0,Attacks,Announcement,"India Express. ""43 typhoid cases reported from Panchkula, doctors warn against eating out
."" August 25, 2010.",Asia,0,0,10.8505,2016,0,0,Announcement,http://outbreaknewstoday.com/india-diphtheria-takes-the-life-of-unvaccinated-kerala-teen-59420/,20.59368
